Program runtime,Data timestamp,Local date,Local hr,City,Cloud,Humidity,Precip,Temp,Wbgt,Wind
2025-06-22T09:01:45,2025-06-22T10:00:00-04:00,2025-06-22,10,"Glasgow, DE",60,65,0.0,84,79,6
2025-06-22T09:01:46,2025-06-22T10:00:00-04:00,2025-06-22,10,"Georgetown, DE",43,55,0.0,86,80,7
2025-06-22T09:01:47,2025-06-22T10:00:00-04:00,2025-06-22,10,"Dover, DE",57,61,0.0,84,79,7
2025-06-22T09:01:47,2025-06-22T10:00:00-04:00,2025-06-22,10,"Berlin, MD",9,59,0.0,86,80,8
2025-06-22T09:01:49,2025-06-22T10:00:00-04:00,2025-06-22,10,"Denton, MD",39,63,0.0,84,80,6
2025-06-22T09:01:50,2025-06-22T10:00:00-04:00,2025-06-22,10,"Baltimore, MD",25,48,0.0,89,82,5
2025-06-22T09:01:50,2025-06-22T10:00:00-04:00,2025-06-22,10,"Berlin, MD",9,59,0.0,86,80,8
2025-06-22T09:01:52,2025-06-22T10:00:00-04:00,2025-06-22,10,"Edgewood, MD",24,59,0.0,86,81,5
2025-06-22T09:01:53,2025-06-22T10:00:00-04:00,2025-06-22,10,"Annapolis, MD",20,61,0.0,84,80,6
2025-06-22T09:01:54,2025-06-22T10:00:00-04:00,2025-06-22,10,"Frederick, MD",20,61,0.0,86,81,3
2025-06-22T09:01:56,2025-06-22T10:00:00-04:00,2025-06-22,10,"Hagerstown, MD",18,59,0.0,86,80,3
2025-06-22T09:01:57,2025-06-22T10:00:00-04:00,2025-06-22,10,"Cleveland, OH",13,74,0.0,84,81,9
2025-06-22T09:01:58,2025-06-22T10:00:00-04:00,2025-06-22,10,"Columbus, OH",5,67,0.0,86,82,7
2025-06-22T09:01:59,2025-06-22T10:00:00-04:00,2025-06-22,10,"Cincinnati, OH",3,67,0.0,87,83,4
2025-06-22T09:02:00,2025-06-22T10:00:00-05:00,2025-06-22,9,"Chicago, IL",7,56,0.0,89,84,12
