Program runtime,Data timestamp,Local date,Local hr,City,Cloud,Humidity,Precip,Temp,Wbgt,Wind
2024-09-28T13:06:57,2024-09-28T14:00:00-06:00,2024-09-28,12,"St. George, UT",5,12,0.0,102,82,3
2024-09-28T13:06:59,2024-09-28T14:00:00-06:00,2024-09-28,12,"Halls Crossing, UT",1,17,0.0,89,74,2
2024-09-28T13:07:01,2024-09-28T14:00:00-06:00,2024-09-28,12,"Moab, UT",6,14,0.0,93,76,5
2024-09-28T13:07:02,2024-09-28T14:00:00-06:00,2024-09-28,12,"Brendel, UT",3,18,0.0,89,74,6
2024-09-28T13:07:03,2024-09-28T14:00:00-06:00,2024-09-28,12,"Ogden, UT",3,15,0.0,89,73,3
2024-09-28T13:07:04,2024-09-28T14:00:00-06:00,2024-09-28,12,"Fillmore, UT",6,12,0.0,89,73,3
2024-09-28T13:07:05,2024-09-28T14:00:00-06:00,2024-09-28,12,"Cheyenne, WY",5,22,0.0,80,68,15
2024-09-28T13:07:06,2024-09-28T14:00:00-06:00,2024-09-28,12,"Casper, WY",9,13,0.0,86,70,6
2024-09-28T13:07:06,2024-09-28T14:00:00-06:00,2024-09-28,12,"Buffalo, WY",6,17,0.0,87,72,11
2024-09-28T13:07:07,2024-09-28T14:00:00-06:00,2024-09-28,12,"Sundance, WY",3,20,0.0,86,72,10
2024-09-28T13:07:08,2024-09-28T14:00:00-06:00,2024-09-28,12,"Boise, ID",0,19,0.0,89,75,3
2024-09-28T13:07:09,2024-09-28T14:00:00-06:00,2024-09-28,12,"Twin Falls, ID",0,17,0.0,87,73,7
2024-09-28T13:07:09,2024-09-28T14:00:00-06:00,2024-09-28,12,"Pocatello, ID",3,18,0.0,86,73,5
2024-09-28T13:07:11,2024-09-28T14:00:00-06:00,2024-09-28,12,"Idaho Falls, ID",2,20,0.0,84,71,5
2024-09-28T13:28:16,2024-09-28T14:00:00-07:00,2024-09-28,11,"Seattle, WA",79,69,0.0,60,58,5
2024-09-28T13:28:20,2024-09-28T14:00:00-07:00,2024-09-28,11,"Olympia, WA",76,72,0.0,59,57,3
2024-09-28T13:28:21,2024-09-28T14:00:00-07:00,2024-09-28,11,"Tacoma, WA",76,86,0.0,55,54,8
2024-09-28T13:28:22,2024-09-28T14:00:00-07:00,2024-09-28,11,"Yakima, WA",29,29,0.0,78,69,4
2024-09-28T13:28:23,2024-09-28T14:00:00-07:00,2024-09-28,11,"Portland, OR",65,68,0.0,69,67,3
2024-09-28T13:28:24,2024-09-28T14:00:00-07:00,2024-09-28,11,"Salem, OR",54,53,0.0,71,67,3
2024-09-28T13:28:25,2024-09-28T14:00:00-07:00,2024-09-28,11,"Albany, OR",37,55,0.0,71,68,3
2024-09-28T13:28:26,2024-09-28T14:00:00-07:00,2024-09-28,11,"Eugene, OR",28,53,0.0,73,68,4
2024-09-28T13:28:28,2024-09-28T14:00:00-07:00,2024-09-28,11,"Medford, OR",1,28,0.0,86,75,5
2024-09-28T13:28:29,2024-09-28T14:00:00-07:00,2024-09-28,11,"Bend, OR",5,21,0.0,84,71,7
2024-09-28T13:28:34,2024-09-28T14:00:00-10:00,2024-09-28,8,"Honolulu, HI",30,53,0.0,86,79,16
2024-09-28T13:28:35,2024-09-28T14:00:00-10:00,2024-09-28,8,"Koloa, HI",37,51,0.02,87,80,14
2024-09-28T13:28:36,2024-09-28T14:00:00-10:00,2024-09-28,8,"Kihei, HI",30,48,0.0,86,80,4
2024-09-28T13:28:37,2024-09-28T14:00:00-10:00,2024-09-28,8,"Hilo, HI",36,56,0.02,80,76,7
2024-09-28T13:28:37,2024-09-28T14:00:00-10:00,2024-09-28,8,"Koloa, HI",37,51,0.02,87,80,14
2024-09-28T14:52:58,2024-09-28T15:00:00-04:00,2024-09-28,15,"Boston, MA",45,75,0.0,66,65,8
2024-09-28T14:52:59,2024-09-28T15:00:00-04:00,2024-09-28,15,"Bedford, MA",47,65,0.0,68,65,6
