Local hr,Cloud,Humidity,Precip,Temp,Wind
13.0,49.270953482205904,66.0,0.01,89.0,3.2430155059313654,3
12.39290762834363,28.089361442515447,77.0,0.0069645381417181565,87.0,5.0,3
14.466940844255362,41.73347042212768,73.53305915574464,0.15867763377021443,89.0,14.0,3
11.0,5.366561115414251,8.366561115414251,0.0,113.63343888458574,6.0,3
13.573598941279116,43.573598941279116,66.0,0.0042640105872088375,90.14719788255823,2.5735989412791165,3
13.0,16.238369361346912,35.748338480192416,0.0,95.12583075990379,2.251661519807584,3
14.786316180861553,32.893158090430774,68.0,0.29222110351200187,89.0,8.0,3
13.54184184044931,39.54184184044931,66.54184184044931,0.02,89.0,7.0,3
13.637070153437591,64.36292984656241,69.27414030687518,0.256603852168781,89.72585969312482,8.274140306875182,3
10.0,1.0,12.907869329672168,0.0,107.0,4.0,3
13.860567756211603,25.0,62.0,0.0,91.0,3.8605677562116023,3
12.0,6.064885502046935,9.0,0.0,111.0,5.0,3
11.324817395723706,6.0,9.0,0.0,113.0,6.0,3
12.0,29.44515504174766,73.0,0.031096899165046744,89.0,5.0,3
12.934785352783374,37.0,72.06521464721662,0.018695707055667487,89.0,6.0,3
11.0,5.687406509136718,9.0,0.0,113.0,6.312593490863282,3
15.0,25.81085694732372,69.18914305267629,0.01,89.0,8.0,3
13.0,60.0,77.0,0.1771274042681899,86.14295372332381,7.714092553352374,3
13.017670826718419,8.053012480155259,12.96465834656316,0.0,111.0,3.01767082671842,3
12.504269022082946,58.0,63.53842119874651,0.06546959242912408,89.0,8.495730977917054,3
13.0,17.41163144494048,66.0,0.0,91.0,5.7058157224702395,3
10.0,1.9444948285612291,12.0,0.0,107.0,4.0,3
15.057035067720193,54.37135671181346,77.68567835590673,0.1842964932279807,88.37135671181346,9.685678355906731,3
13.612456231292082,48.83736869387625,70.0,0.012249124625841662,88.22491246258417,6.612456231292083,3
12.754227088112458,30.754227088112458,70.0,0.01,87.49154582377508,2.2457729118875425,3
12.430758549040089,6.569241450959911,11.0,0.0,111.0,5.0,3
15.721721873604448,75.4434437472089,72.4434437472089,0.15287284401515489,91.0,9.834834379186656,3
13.044454427415527,6.0,12.0,0.0,111.0,2.044454427415527,3
12.0,21.0,75.0,0.0,87.06986086313056,4.356620287710186,3
11.245890159569974,2.2458901595699734,7.245890159569973,0.0,111.0,4.754109840430027,3
14.0,44.528971831559375,60.471028168440625,0.00942056336881256,91.0,7.5869154946781165,3
15.0,42.0,64.0,0.07337736945933226,89.7792456486444,4.779245648644409,3
13.94994546779802,35.10010906440396,66.0,0.00949945467798021,91.0,6.050054532201979,3
14.0,25.242458246830516,61.0,0.0,91.0,7.0,3
13.716308285857409,21.567383428285183,80.0,0.00641845857071296,87.0,8.358154142928704,3
9.785663306554417,5.214336693445582,10.214336693445583,0.0,107.0,6.214336693445582,3
14.0,45.665123858644364,60.0,0.0,91.0,8.334876141355632,3
11.0,1.0798712808516489,10.079871280851648,0.0,109.0,4.0,3
13.372886889276153,24.0,66.0,0.0,89.0,4.0,3
12.829392242643806,33.0,75.34121551471239,0.008293922426438064,86.51182327206858,6.658784485287613,3
14.684228671097971,51.0,62.631542657804054,0.03736914684391884,90.36845734219594,3.0,3
12.052818495491518,7.1056369909830375,8.0,0.0,113.05281849549152,3.0528184954915187,3
15.18558218778401,23.407208906107993,60.407208906107996,0.011855821877840116,92.18558218778401,7.592791093892005,3
12.227274751840852,15.772725248159148,70.0,0.0,89.0,5.227274751840852,3
10.981628062556458,34.50918596872177,75.98162806255645,0.024908140312782295,89.0,9.0,3
14.901017065688743,57.80203413137749,68.09898293431125,0.4667390104368547,90.90101706568875,3.0494914671556286,3
13.0,4.0,10.013262240253578,0.0,111.0,4.986737759746423,3
14.0,31.574876534975193,70.0,0.0,89.85024693004961,6.0,3
14.659974390489282,27.319948780978564,74.31994878097856,0.0,89.0,6.0,3
13.27345492522715,14.410182387840724,58.0,0.0013672746261357421,93.0,5.273454925227148,3
10.0,2.032623159725967,20.03262315972597,0.0,104.03262315972597,3.0,3
13.058155898674471,22.0,61.88368820265106,0.0,91.11631179734894,4.0,3
12.0,7.769521023977555,9.0,0.0,111.0,7.0,3
10.0,3.8736172045979287,14.0,0.0,108.74723440919585,2.0,3
15.0,51.357330219038545,71.0,0.10501311533269833,91.0,10.42932087615419,3
13.0,4.533341937669069,8.0,0.0,113.0,3.4666580623309318,3
15.19600605596484,48.588018167894525,68.0,0.05607987888070319,91.0,7.0,3
13.0,26.793825800785182,72.20617419921481,0.0,89.0,5.206174199214818,3
14.0,20.707708426061792,64.58458314787642,0.007077084260617912,89.58458314787642,8.0,3
14.172693299945538,56.827306700054464,67.17269329994554,0.05172693299945537,89.0,7.654613400108927,3
13.002018187905394,16.002018187905396,68.0,2.018187905394181e-05,91.0,6.002018187905394,3
13.192181283764286,39.0,77.57654385129285,0.01,87.0,5.192181283764286,3
11.29924908137578,3.2992490813757804,7.29924908137578,0.0,111.0,3.0,3
11.537927730293097,2.462072269706904,10.537927730293097,0.0,111.0,4.537927730293096,3
15.033295284927476,48.033295284927476,68.0,0.06099885854782427,91.0,7.066590569854951,3
13.081263536638385,28.16252707327677,72.0,0.029187364633616153,86.24379060991515,7.918736463361615,3
11.929428364456975,7.141143271086051,12.929428364456975,0.0,108.85885672891395,5.0,3
11.255457312415171,5.0,11.255457312415171,0.0,109.0,5.74454268758483,3
14.453990215093366,30.0,73.3619706452801,0.015460097849066335,89.0,7.907980430186733,3
11.790535197471236,8.0,9.209464802528764,0.0,111.0,4.790535197471236,3
13.0,16.0,66.01271227890169,0.0,91.0,6.993643860549154,3
12.454700165576488,21.31794975163527,66.45470016557648,0.0,89.0,2.0,3
15.0,51.0,71.0,0.08936895851227443,90.37540276584838,9.312298617075815,3
11.0,8.0,9.214040579670094,0.0,111.0,3.214040579670094,3
14.0,28.483065418635114,61.82768847287837,0.0,89.34462305424326,5.344623054243258,3
13.191203615218566,45.80879638478143,65.80879638478143,0.01617592769562867,90.61759276956286,8.808796384781434,3
15.0,24.379367093811993,62.0,0.0,91.0,4.0,3
15.0,12.434796887756153,80.0,0.0,87.0,8.717398443878077,3
13.149125481024763,60.85087451897524,73.0,0.062061978420323904,89.0,4.925437259487619,3
16.891799043579443,62.541004782102775,65.67539713073833,0.07865607651364445,91.2164019128411,6.216401912841111,3
11.680461234857335,2.0,9.0,0.0,111.0,4.680461234857334,3
13.961026937359478,30.077946125281045,72.0,0.02,88.92205387471896,7.0,3
13.22896100811632,36.77103899188368,66.45792201623264,0.025185710892795154,91.0,7.0,3
14.0,51.01960223306193,66.03920446612386,0.00039204466123863305,89.0,3.0196022330619314,3
12.078293222072249,33.156586444144494,77.23487966621674,0.0,88.76512033378326,5.0,3
16.0,24.471344048499837,70.0,0.04171935709000978,89.52865595150017,8.0,3
14.0,63.973102967172444,70.0,0.3708550088386303,89.0,8.946205934344885,3
12.775960941145833,22.224039058854167,68.0,0.0,89.0,4.0,3
12.278459595390334,46.72154040460967,74.44308080921934,0.2521540404609667,87.55691919078066,4.278459595390333,3
11.0,5.0,9.0,0.0,112.81889964555008,7.0,3
15.187344842232507,38.0,64.37468968446501,0.29,91.0,5.0,3
12.1947824517319,57.6104350965362,59.48695612932975,0.01,89.0,8.6104350965362,3
12.0,6.424528751472439,11.57547124852756,0.0,111.0,4.424528751472439,3
11.0,2.0,7.157751606223498,0.0,112.684496787553,5.157751606223498,3
14.0,41.07167157527459,72.0,0.09641642123627026,89.0,13.071671575274594,3
14.55047268478139,63.83714548641396,67.2247636576093,0.05162854513586042,91.0,6.6123818288046525,3
13.921947479650077,50.92194747965008,64.15610504069984,0.01,89.0,3.0,3
10.0,4.0,17.943789971712082,0.0,107.0,3.5281050141439594,3
13.385487238739623,79.15646171621887,70.77097447747924,0.07,91.0,12.614512761260377,3
11.06089732830402,6.06089732830402,79.81730801508795,0.01,87.12179465660805,5.06089732830402,3
12.0,37.31491120361642,80.0,0.01,86.0,4.0,3
11.0,2.6074574544884097,11.0,0.0,109.0,4.0,3
15.0,50.005425038221055,62.994574961778945,0.09475587328005261,91.0,3.0,3
10.650391182253186,3.6503911822531863,11.650391182253186,0.0,107.0,4.650391182253186,3
15.0,67.924965492831,78.37517253584495,0.11425655636210813,88.84993098566201,10.30013802867596,3
13.027178740347797,36.03623832046373,79.99094041988407,0.010362383204637303,89.0,11.0,3
14.0,53.90072900127175,64.06618066581883,0.009669096670905836,89.0,4.933819334181167,3
12.121791644945393,7.0608958224726965,76.9391041775273,0.009695520887636516,89.0,6.030447911236348,3
13.196814020559579,6.803185979440421,12.0,0.0,111.0,2.1968140205595788,3
14.924995160197724,68.07500483980228,74.77498548059317,0.15699980640790895,89.0,12.150009679604553,3
13.800167878408912,41.0,65.19983212159109,0.11202350297724772,89.0,8.199832121591088,3
11.337367089656333,39.66263291034367,77.0,0.033252658206873356,86.66263291034367,6.325265820687335,3
14.811475882715163,19.905737941357582,62.188524117284835,0.019057379413575812,93.0,6.811475882715162,3
12.915594563345305,38.9155945633453,68.0,0.018311891266906088,91.0,4.5422027183273475,3
14.0,51.9933230740438,66.9933230740438,0.009933230740437978,89.0,3.0,3
13.162686687989302,21.511939936032093,75.0,0.0016268668798930259,87.0,8.837313312010698,3
13.0,7.516212205480713,14.516212205480713,0.0,109.96757558903857,2.483787794519287,3
11.947264197239356,15.420896295859034,16.526367901380322,0.0,107.0,4.526367901380322,3
12.0,2.2443588789959517,8.0,0.0,111.0,4.755641121004048,3
15.33915497587174,68.66957748793587,69.32169004825653,0.1599126753619239,90.33915497587174,10.33915497587174,3
12.28764837538289,23.42470324923422,69.42470324923421,0.0,87.57529675076579,4.712351624617109,3
15.0,25.09132643573333,69.90867356426668,0.01,89.0,8.0,3
15.157348496157558,17.15734849615756,57.68530300768488,0.01,93.0,7.0,3
14.45937469300366,51.770312653498166,64.0,0.12484367325091528,89.45937469300367,3.0,3
12.506828720868457,7.506828720868457,77.73975691869731,0.01,88.50682872086846,6.506828720868457,3
13.0,58.58630968901664,75.0,0.9063096890166371,89.0,8.758929067049912,3
15.019138687362757,48.50956934368138,66.0,0.045095693436813786,91.0,6.490430656318622,3
12.183446077058411,7.183446077058411,12.183446077058411,0.0,111.0,2.183446077058411,3
13.0,61.06043976931329,78.93956023068671,0.3025091777002849,86.35347992310443,8.35347992310443,3
12.963403048928216,23.963403048928217,66.07319390214357,0.0,89.0,4.0,3
10.0,4.112724187979747,10.887275812020253,0.0,107.0,6.0,3
14.0,81.6594391438358,72.6594391438358,0.10297195719179007,90.3405608561642,12.989158715753703,3
14.181858460291778,68.81814153970822,72.54557538087533,0.12727433841167113,89.0,13.636283079416444,3
12.20570415784289,38.411408315685776,68.0,0.0,91.0,5.0,3
12.39819985495841,11.20360029008318,12.39819985495841,0.0,109.79639970991683,3.20360029008318,3
12.0,6.9527764676761965,9.0,0.0,111.0,7.0,3
13.66969985881056,4.66969985881056,9.0,0.0,113.0,5.33030014118944,3
12.968659097004815,17.547011354492778,64.0,0.0,89.0,3.0,3
14.0,24.0,64.78490050039457,0.0,91.0,7.892450250197285,3
15.370039292520374,49.370039292520374,64.74007858504075,0.08819449904714753,91.0,3.7400785850407496,3
13.0,37.0,72.0,0.016304708498979498,91.0,9.739058300204102,3
10.139556919808536,4.418670759425609,17.0,0.0,107.0,3.8604430801914633,3
15.69572305097518,49.69572305097518,71.69572305097518,0.12478615254875905,90.39144610195036,9.0,3
12.0,23.40627615172232,68.81255230344465,0.0,88.18744769655535,4.40627615172232,3
12.0,36.51651816556833,81.45044550329501,0.01,86.0,5.933927337726679,3
15.736488850516617,12.351348199311177,66.0,0.0,91.0,7.912162950172206,3
14.18587027515423,25.0,62.0,0.0,91.0,4.0,3
14.398259278004556,40.0,63.20348144399089,0.017965185560091124,89.79651855600912,5.0,3
14.899341911540528,25.798683823081056,65.0,0.013490128673107917,91.0,8.899341911540528,3
10.0,3.124065020854852,14.0,0.0,109.0,2.0,3
13.0,23.0,72.0,0.0,90.57235511269005,8.0,3
13.0,56.02391209286501,73.4641318607025,0.030478241857300165,87.0,8.0,3
14.0,40.338138885024804,73.6618611149752,0.2743512505216519,89.0,13.1690694425124,3
11.0,3.206812259619969,15.586375480760063,0.0,109.0,3.0,3
13.0,51.75233664382162,77.30957919522297,0.1473364349324865,86.0,9.938084160955405,3
14.578184693347179,33.73455408004153,64.0,0.13298247946985106,91.0,3.7345540800415353,3
11.0,1.9243142943123028,7.075685705687698,0.0,109.0,5.075685705687698,3
14.686282329468513,8.372564658937028,57.25487068212595,0.020588469884055417,92.37256465893702,5.0,3
12.982684907536362,33.0,75.03463018492728,0.009826849075363608,86.05194527739091,6.965369815072721,3
13.613334119386499,80.68000471631899,74.3866658806135,0.17,89.0,15.0,3
14.419747051793557,42.58025294820644,65.16050589641289,0.026789882071742287,89.0,4.0,3
9.91569141534978,5.0,10.08430858465022,0.0,107.0,6.084308584650221,3
13.638715381742053,43.0,66.0,0.01,89.0,3.2774307634841056,3
11.0,2.7471457605830736,7.747145760583074,0.0,109.0,3.505708478833853,3
13.0,7.707469837456818,9.0,0.0,113.0,6.0,3
13.0,4.0,10.697159695827349,0.0,111.0,4.302840304172652,3
14.017120505881207,66.03424101176242,76.5256807588218,0.17863035952950337,88.01712050588121,8.525680758821812,3
13.424629241497714,40.84925848299543,62.0,0.015753707585022862,91.0,6.575370758502286,3
13.463218361531924,60.53678163846808,73.0,0.1295919477293636,89.0,4.768390819234038,3
14.012544148553333,41.0,66.98745585144667,0.013888686051533317,89.0,6.974911702893333,3
15.0,31.629141944038246,73.0,0.03505522592050992,89.0,6.0,3
14.389524300998128,11.0,80.0,0.0,87.0,7.796508100332709,3
10.0,7.245177347109388,13.0,0.0,107.0,4.622588673554694,3
12.0,37.86887962586491,73.0,0.014423241154859245,89.0,5.131120374135084,3
14.0,39.935324474203185,77.0,0.25676622371015934,87.12935105159363,12.935324474203187,3
14.0,43.0,66.0,0.019103813907255213,90.82076278145104,4.0,3
14.123614439362392,34.0,72.5618072196812,0.039437350228692346,89.0,13.876385560637608,3
14.0,37.98480139074756,60.49240069537378,0.0050759930462621885,91.0,5.507599304626218,3
12.937909402514794,38.93790940251479,68.0,0.03751637610059177,91.0,6.8758188050295885,3
12.160627133832687,15.839372866167313,68.0,0.0,91.0,5.0,3
14.560975075945583,32.21951246202721,54.487800607564665,0.4782925227836748,93.0,3.8780498481088346,3
13.393288945197922,42.393288945197924,68.0,0.38222796452530905,89.78657789039585,8.393288945197922,3
13.52291273555508,6.52291273555508,60.0,0.0,91.95417452888984,5.0,3
14.318723593527427,46.34063820323629,66.0,0.14846597732037978,90.31872359352742,5.318723593527427,3
13.465579036813512,79.39673711044054,70.93115807362702,0.07,91.0,12.534420963186488,3
10.27319039405026,3.27319039405026,12.0,0.0,107.0,5.0,3
12.405029113863437,34.0,72.70251455693172,0.0,89.0,5.405029113863437,3
10.0,1.5173130080204524,8.482686991979547,0.0,107.0,5.482686991979548,3
15.99453103077985,70.98359309233955,71.0218758768806,0.31912496492477604,90.98906206155971,12.0,3
11.489925678742706,3.0,7.489925678742707,0.0,111.0,3.489925678742707,3
15.0,29.94420258005356,74.88840516010713,0.04292047776839943,89.0,8.94420258005356,3
10.061304583728706,7.0,10.0,0.0,109.0,5.938695416271294,3
12.69402910390818,9.388058207816362,13.0,0.0,110.38805820781636,2.0,3
15.0,29.03982537673411,64.15930150693644,0.03920349246531776,89.0,5.039825376734112,3
15.855428477208433,20.072285761395783,64.92771423860421,0.0007228576139578391,90.85542847720843,8.927714238604215,3
12.171134604109579,25.342269208219157,70.0,0.008288653958904213,87.34226920821916,5.0,3
10.0,4.731687185949129,14.0,0.0,109.0,2.0,3
12.632013917542976,9.264027835085951,13.0,0.0,110.26402783508595,2.0,3
12.0,21.91730004112354,73.16539991775292,0.0,89.0,6.834600082247079,3
14.0,9.620179306962303,59.5865471286918,0.0,93.0,5.206726435654101,3
12.67916316045865,43.0,75.0,0.04716652641834598,87.6416736790827,7.358326320917299,3
11.0,40.0,78.97223160461394,0.030138841976930276,87.0,7.986115802306973,3
11.667002403403169,5.333501201701584,9.333501201701585,0.0,113.0,7.333501201701584,3
11.017438759451183,37.01743875945118,72.01743875945118,0.03930244962195268,89.0,5.0,3
13.0,4.0,9.0,0.0,113.0,6.463088249195673,3
10.910323874821174,2.1793522503576535,16.910323874821174,0.0,104.91032387482117,4.910323874821174,3
13.0,34.70403965245338,74.11211895736015,0.0477576208527969,89.0,15.0,3
12.926866389954835,15.634331949774175,80.0,0.0,87.0,8.85373277990967,3
10.0,2.6153631542432922,20.0,0.0,104.0,3.0,3
13.667825433885687,33.416956358471424,77.41695635847142,0.0041695635847142165,89.0,5.416956358471421,3
10.634172896730934,35.63417289673093,76.26834579346186,0.07073383173847475,89.0,9.0,3
16.95692361066586,34.04307638933414,68.0,0.0,91.0,5.9569236106658625,3
13.430616170222095,39.86123234044419,70.0,0.017081514893337174,89.0,7.569383829777906,3
13.365613760247157,46.63438623975284,70.0,0.010968412807414698,89.0,4.0968412807414705,3
13.0,39.72582926174679,70.7258292617468,0.0844371946310092,89.0,8.362914630873394,3
14.573573541433273,56.71321322928336,61.57357354143327,0.02930180156074954,90.28678677071663,9.0,3
11.693957221772102,14.081871665316305,17.0,0.0,107.0,3.6939572217721017,3
14.864741481234148,52.54103407506341,71.13525851876585,0.14053190368639037,90.7294829624683,13.0,3
11.593603540504585,6.593603540504585,78.21918937848625,0.01,88.18720708100918,5.593603540504585,3
11.38844558190812,16.22310883618376,70.0,0.0,89.0,4.388445581908121,3
13.644548719136402,21.710902561727195,80.0,0.006777256404317989,87.0,8.322274359568201,3
13.0,35.227369482005194,70.0,0.012505321510285555,87.22736948200519,9.658945776992212,3
10.0,2.3897575081513622,20.0,0.0,104.0,3.0,3
16.0,49.78260744293631,66.0,0.0,91.0,5.0,3
15.155068411483862,20.844931588516136,58.84493158851614,0.0057753420574193125,93.0,4.0,3
16.0,35.91566084899501,66.16867830200998,0.0,91.0,5.9156608489950075,3
13.0,58.0,72.37660695082688,0.09263926907166298,87.25107130055126,7.0,3
16.0,36.97577858838808,66.0,0.1414878953162721,91.0,5.512110705805958,3
12.0,17.357574192924435,70.0,0.0,89.0,6.2848516141511315,3
10.569604111358641,4.0,13.569604111358641,0.0,109.0,3.4303958886413577,3
13.0,24.778988620227032,77.33151706965945,0.0011050568988648386,86.11050568988648,5.331517069659451,3
12.42016727841003,8.788234189774041,35.89579926590797,0.0,95.68403345568201,3.6319330886359884,3
15.650066261986812,56.69986747602638,79.0,0.11224768083046162,89.0,12.0,3
12.0,25.662125910722345,75.0,0.0,89.0,5.662125910722345,3
13.0,26.65575652783546,72.34424347216454,0.0,89.0,5.34424347216454,3
15.27258379648439,24.0,62.0,0.0,91.0,4.0,3
13.650038657087542,63.699922685824916,69.30007731417508,0.04,89.69992268582492,7.0,3
13.408178144215931,49.81635628843186,67.18364371156814,0.005918218557840697,89.0,3.0,3
14.17319252649516,26.34638505299032,73.34638505299031,0.0,89.0,6.0,3
9.42187210154089,1.2890639492295548,25.57812789845911,0.0,100.0,3.5781278984591096,3
12.173157635559955,20.480527093320134,38.480527093320134,0.0,95.0,2.0,3
11.0,5.925136396120809,9.0,0.0,113.0,6.074863603879191,3
13.0,17.62959431759924,66.0,0.0,91.0,6.185202841200381,3
15.92455514965809,48.962277574829045,66.0,0.04962277574829045,91.0,6.037722425170955,3
12.0,6.0,10.899722879108992,0.0,111.0,5.0,3
13.679038215743514,16.0,64.64192356851296,0.0,89.64192356851296,3.6419235685129707,3
9.392307059281343,4.607692940718657,16.392307059281343,0.0,105.17692117784402,4.607692940718657,3
12.575205794432732,24.0,64.0,0.0,90.15041158886547,4.0,3
13.690546196305151,35.762184785220605,54.42983153349272,0.01,91.6189076073897,6.309453803694849,3
10.212230971475934,4.212230971475935,14.0,0.0,109.0,2.0,3
13.264013625702296,57.367993187148855,64.05605450280918,0.0352802725140459,89.0,8.367993187148853,3
11.0,2.5958702789757,10.0,0.0,111.0,4.8082594420486,3
13.0,37.0,70.29079023798307,0.09691443929076148,89.0,6.854604881008461,3
11.342628861459925,37.0,70.34262886145993,0.02,91.0,9.0,3
13.686712770938408,40.0,68.0,0.0274685108375363,91.0,4.313287229061593,3
10.037524995944944,5.0,10.0,0.0,109.0,6.0,3
11.076210348008864,34.15242069601773,72.07621034800887,0.0,89.0,4.15242069601773,3
13.039748762283812,17.96025123771619,66.07949752456763,0.0003974876228381181,91.0,6.0397487622838115,3
14.045785537167967,23.0,72.52289276858399,0.010457855371679677,89.0,6.954214462832033,3
12.87192250638966,16.6403874680517,36.82019373402585,0.0,95.43596125319483,2.4359612531948303,3
10.0,2.0,12.306240272192166,0.0,107.0,4.0,3
13.0,6.337047703977922,9.0,0.0,113.0,6.0,3
13.0,27.133984008831938,70.0,0.008039040529916263,89.0,5.2679680176638755,3
13.188255600102636,28.0,70.0,0.04870466399384185,89.0,6.811744399897364,3
14.0,36.0,68.97859327499648,0.05617736987519324,91.0,6.510703362501757,3
15.676872905162954,12.646254189674092,67.29250837934819,0.0,90.3537458103259,8.323127094837046,3
12.325137687465263,57.674862312534735,59.75865460408561,0.06635719916064554,89.0,8.56648308337965,3
15.184455476899148,23.815544523100854,60.40777226155043,0.011844554768991471,92.18445547689915,8.0,3
13.780331505797015,32.0,64.43933698840597,0.002196684942029855,91.0,2.2196684942029856,3
13.22865096873672,24.114325484368358,70.0,0.018856745156316405,89.0,7.11432548436836,3
15.028380897193749,41.97161910280625,72.91485730841876,0.17574286542093775,89.0567617943875,13.943238205612504,3
14.0,41.0,70.0,0.0,89.0,6.876811478887925,3
13.603215999638273,6.603215999638274,10.0,0.0,111.0,3.396784000361726,3
13.0,60.0,79.85397062099258,0.2,86.0,8.0,3
13.0,40.0,68.72851203320985,0.0,91.0,5.364256016604925,3
12.0,36.88766960964437,80.3369911710669,0.01,86.0,4.449321561422534,3
12.0,3.0,8.0,0.0,111.0,2.68726306888131,3
15.611290864016256,24.388709135983742,62.0,0.0,91.0,4.0,3
13.240076144011137,60.75992385598886,79.75992385598886,0.17,89.0,12.0,3
14.993225886443545,8.989838829665318,56.013548227112906,0.029898388296653186,93.0,5.0,3
13.0,22.998877960629535,72.0,0.0,90.99775592125907,7.997755921259068,3
12.0,24.17194418966905,65.6561116206619,0.0017194418966904688,89.0,4.0,3
11.0,37.32627161686914,72.0,0.026949135325234352,89.0,5.0,3
12.747066470399684,33.0,75.50586705920064,0.0074706647039968375,86.75880058880095,6.494132940799368,3
13.0,7.762959139795589,12.762959139795589,0.0,111.0,2.762959139795589,3
13.798179595339088,27.79817959533909,70.0,0.03192718381356353,89.0,6.596359190678176,3
13.380803726606803,35.61919627339319,74.6191962733932,0.06476785093572784,89.0,14.619196273393197,3
15.232611831357177,17.23261183135718,57.53477633728564,0.01,93.0,7.0,3
11.18877950913142,36.81122049086858,72.18877950913142,0.0,89.0,6.0,3
11.0,15.095862045888772,76.71241386233368,0.0,87.19172409177754,3.8082759082224538,3
13.0,39.88287841586108,68.0,0.004684863365556964,91.0,5.234243168277848,3
10.377617548974094,5.0,10.0,0.0,109.0,5.6223824510259055,3
16.780335486901958,8.341006460705879,71.12134194760783,0.0,91.0,5.878658052392161,3
14.0,40.56756696119913,72.86486607760175,0.19513526853619184,89.0,13.0,3
13.0,22.691729512668395,67.30827048733161,0.0,89.0,4.0,3
15.0,48.70986977435637,79.45065112821814,0.4912960932306912,88.41973954871274,12.580260451287256,3
11.694618611978875,6.694618611978875,11.0,0.0,111.0,5.305381388021125,3
10.85010745323475,6.149892546765249,10.0,0.0,109.0,5.149892546765249,3
12.99355855753028,57.99355855753028,72.01932432740917,0.05980675672590839,87.0,6.98711711506056,3
13.200436069977563,43.20043606997756,66.0,0.007995639300224365,89.40087213995513,2.2004360699775636,3
14.71690205564522,10.57535308346783,79.57535308346783,0.0014154897217739004,87.28309794435478,7.85845102782261,3
9.0,5.712071615129302,16.0,0.0,104.0,5.0,3
16.0,49.0,66.0,0.021655023080701226,91.0,5.433100461614025,3
13.0,31.563181240952748,66.8736375180945,0.031840937952362564,90.1263624819055,3.4368187590472514,3
12.674491291249707,10.662754354375146,80.0,0.0,87.0,8.011736936874561,3
12.160732980833787,4.48219894250136,65.03560211499727,0.0,89.32146596166757,5.0,3
11.173051941180422,7.0,12.653896117639157,0.0,109.0,5.173051941180422,3
12.057599506273005,16.0,64.11519901254601,0.0,91.0,5.115199012546012,3
13.194650175050759,41.583950525152275,75.77860070020303,0.11557201400406068,89.0,14.583950525152275,3
13.74394842798431,24.0,66.0,0.0,89.0,4.0,3
14.143271392240289,23.713457215519423,65.1432713922403,0.00429814176720868,91.0,8.0,3
9.0,4.183427479803429,23.88757060985257,0.0,101.40828626009828,4.0,3
12.6711440122347,4.33557200611735,66.33557200611735,0.0,89.33557200611735,5.6711440122347,3
14.47191803960639,53.2640409801968,68.5280819603936,0.4174178706937253,89.0,4.0,3
11.0,5.0,11.557851931536105,0.0,109.0,5.442148068463895,3
13.0,7.108672953315534,8.108672953315534,0.0,113.89132704668447,6.0,3
14.094877650394679,28.189755300789358,69.81024469921064,0.0,89.0,5.905122349605322,3
15.706951307983331,27.90231710266111,65.09768289733888,0.027069513079833307,91.0,9.90231710266111,3
14.0,51.37213579533231,66.74427159066462,0.007442715906646221,89.0,3.3721357953323112,3
11.0,5.0,9.419641219794078,0.0,109.0,6.0,3
13.762075896789025,68.28622769036707,67.71377230963293,0.10524151793578052,89.0,11.286227690367076,3
14.90239947430198,16.09760052569802,69.80479894860396,0.0009760052569801925,89.0,8.804798948603962,3
13.194000501083023,40.0,69.61199899783395,0.007760020043320895,91.0,5.611998997833956,3
11.966753077857701,34.9667530778577,68.0,0.0,91.0,5.033246922142299,3
16.985959367876777,9.0,72.04212189636966,0.0,90.97191873575355,5.028081264246447,3
13.520638713014955,4.5206387130149555,9.0,0.0,113.0,5.4793612869850445,3
13.893964212401935,50.10603578759807,70.21207157519613,0.03166393663578723,89.0,7.2120715751961315,3
11.581460958099646,3.0,8.418539041900354,0.0,111.0,2.0,3
11.83877441089133,3.4193872054456653,31.096936027228328,0.0,99.483676767326,4.580612794554335,3
11.0,37.429100660265924,72.0,0.0,89.0,5.570899339734074,3
12.982776516920842,59.94832955076252,77.0,0.04,87.0,5.982776516920842,3
14.012155232392525,40.024310464785046,73.98784476760747,0.0515801802110282,89.0,13.012155232392525,3
11.925804260391747,2.074195739608254,7.925804260391746,0.0,111.0,4.925804260391746,3
15.22762689226297,10.54474621547406,78.86186553868515,0.0,87.45525378452594,7.77237310773703,3
13.198638202288288,17.0,68.8013617977117,0.00599319101144144,89.0,7.0,3
10.0,3.0,13.310509818577039,0.0,107.62101963715408,5.0,3
13.0,46.0,72.2902316235407,0.08126485459139807,87.58046324708141,3.580463247081415,3
14.319490717604603,27.3402546411977,68.0,0.016805092823953958,89.0,8.0,3
15.88094045812228,14.0,71.92062697208152,0.0,91.0,6.960313486040761,3
10.377685482903985,2.3776854829039844,8.622314517096015,0.0,109.0,3.6223145170960156,3
10.0,2.0,8.05191625472522,0.0,109.0,4.10383250945044,3
16.0,70.49557457973093,70.24336186959638,0.2771238392771287,91.0,11.747787289865464,3
12.54402522273937,26.772012611369686,72.0,0.0,89.0,5.227987388630315,3
13.11162060288284,30.555810301441422,70.0,0.0,91.0,6.0,3
14.609785268880852,16.390214731119148,69.2195705377617,0.0039021473111914783,89.0,8.219570537761705,3
14.0,7.906998940704728,60.0,0.0,91.90699894070472,5.0,3
14.72405949045411,41.44811898090822,64.0,0.03896237961816439,89.0,4.27594050954589,3
13.51328284539044,34.51328284539044,70.0,0.03592979917733081,89.97343430921912,5.0,3
10.912316261205882,8.912316261205882,12.087683738794118,0.0,107.0,5.0,3
