Program runtime,Data timestamp,Local date,Local hr,City,Cloud,Humidity,Precip,Temp,Wbgt,Wind
2024-09-29T09:32:56,2024-09-29T10:00:00-05:00,2024-09-29,9,"Hattiesburg, MS",3,62,0.0,77,73,2
2024-09-29T09:32:57,2024-09-29T10:00:00-05:00,2024-09-29,9,"Jackson, MS",20,66,0.0,77,73,3
2024-09-29T09:36:58,2024-09-29T10:00:00-07:00,2024-09-29,7,"Phoenix, AZ",5,14,0.0,100,81,6
2024-09-29T09:36:59,2024-09-29T10:00:00-07:00,2024-09-29,7,"Tucson, AZ",2,14,0.0,98,79,12
2024-09-29T09:37:00,2024-09-29T10:00:00-07:00,2024-09-29,7,"Flagstaff, AZ",19,21,0.0,80,66,10
2024-09-29T09:37:01,2024-09-29T10:00:00-07:00,2024-09-29,7,"Yuma, AZ",2,10,0.0,98,78,5
2024-09-29T09:37:02,2024-09-29T10:00:00-07:00,2024-09-29,7,"Kingman, AZ",5,14,0.0,93,75,9
2024-09-29T09:37:03,2024-09-29T10:00:00-07:00,2024-09-29,7,"Sierra Vista, AZ",1,17,0.0,89,73,11
2024-09-29T09:37:04,2024-09-29T10:00:00-07:00,2024-09-29,7,"Graham, AZ",2,20,0.0,89,73,12
2024-09-29T09:37:05,2024-09-29T10:00:00-07:00,2024-09-29,7,"Globe, AZ",15,20,0.0,87,73,12
2024-09-29T09:37:07,2024-09-29T10:00:00-07:00,2024-09-29,7,"Beaver Dam, AZ",16,13,0.0,96,77,3
2024-09-29T09:37:07,2024-09-29T10:00:00-07:00,2024-09-29,7,"Lake Havasu City, AZ",8,13,0.0,96,77,5
2024-09-29T09:37:08,2024-09-29T10:00:00-07:00,2024-09-29,7,"Bullhead City, AZ",3,13,0.0,95,77,4
2024-09-29T09:37:09,2024-09-29T10:00:00-07:00,2024-09-29,7,"Page, AZ",21,21,0.0,82,69,3
2024-09-29T09:37:10,2024-09-29T10:00:00-07:00,2024-09-29,7,"Mammoth, AZ",3,16,0.0,96,78,11
2024-09-29T09:37:15,2024-09-29T10:00:00-07:00,2024-09-29,7,"New River, AZ",3,13,0.0,100,79,9
2024-09-29T09:37:16,2024-09-29T10:00:00-07:00,2024-09-29,7,"Florence Junction, AZ",2,13,0.0,102,81,10
2024-09-29T09:37:17,2024-09-29T10:00:00-07:00,2024-09-29,7,"Gila Bend, AZ",1,12,0.0,100,80,5
2024-09-29T09:37:18,2024-09-29T10:00:00-07:00,2024-09-29,7,"Green Valley, AZ",1,19,0.0,91,76,5
2024-09-29T09:37:19,2024-09-29T10:00:00-07:00,2024-09-29,7,"Why, AZ",1,14,0.0,100,80,8
2024-09-29T09:37:21,2024-09-29T10:00:00-07:00,2024-09-29,7,"Brenda, AZ",2,13,0.0,96,77,7
2024-09-29T09:37:23,2024-09-29T10:00:00-07:00,2024-09-29,7,"Lake Havasu City, AZ",8,13,0.0,96,77,5
2024-09-29T09:37:24,2024-09-29T10:00:00-07:00,2024-09-29,7,"Glendale, AZ",7,14,0.0,100,81,7
2024-09-29T09:37:26,2024-09-29T10:00:00-07:00,2024-09-29,7,"Tempe, AZ",2,14,0.0,100,81,6
2024-09-29T09:37:27,2024-09-29T10:00:00-07:00,2024-09-29,7,"Mesa, AZ",3,13,0.0,102,81,6
2024-09-29T09:37:29,2024-09-29T10:00:00-07:00,2024-09-29,7,"Scottsdale, AZ",2,14,0.0,100,81,6
2024-09-29T09:37:31,2024-09-29T10:00:00-07:00,2024-09-29,7,"Apache Junction, AZ",4,13,0.0,102,81,7
2024-09-29T09:37:32,2024-09-29T10:00:00-07:00,2024-09-29,7,"Morristown, AZ",8,14,0.0,98,78,12
